"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2163086134,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2183019254,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2333055695,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2113138793,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2093325520,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
2233252484,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1
2183206682,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2333308780,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1
2233377503,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2263135176,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
2083275872,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
2393331419,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1
2333340543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2083259940,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
2333014841,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2333024561,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2333244790,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2333151155,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2233187844,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
2493003509,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1
2493118845,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1
2163020753,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2333244722,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2083140586,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1
2493064761,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2393346572,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
2443068437,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
2183079389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2163366854,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
2163287806,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
2333046190,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
2333343038,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1
2233217913,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
2083066475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2233353302,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2263380316,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2493257691,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
2163324833,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
2083059754,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2083119455,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1
2083002311,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1
2303384887,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2333018331,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
2083023784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2263168741,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2443169667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2493323414,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
2103036289,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2083109921,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
2093248622,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
2263056802,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2093140767,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2263316227,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
2093304514,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2333154308,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
2093052582,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
2493385339,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
2393082141,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2493330674,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2163083071,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2493302093,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1
2323350180,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2083317958,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0
2333299471,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
2393032381,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1
2263015405,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2393377362,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2263118204,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2333169801,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
2393304322,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
2333223741,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2393075072,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2443340501,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
2393319052,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2163179680,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
2073323416,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2393245032,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2333298296,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2163057223,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2443268479,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
2393254392,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
2393280792,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2233177733,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
2263337011,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
2393378539,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1
2233380555,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
2123272808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2233246735,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2093259098,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
2263097673,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
2163257966,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2183018118,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2333206553,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2393274008,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0
2493029354,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2233170801,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2263271991,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1
2263177243,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2233296635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2213110137,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2333353530,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
2153108976,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083081792,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2263058074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2233130851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2183032455,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
2333021766,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
2493199543,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
2333192129,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2263237068,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
2493384936,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1
2443328200,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2093144151,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2083317885,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2233144991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2083374030,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2083355302,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
2393038690,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2233009687,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1
2133332706,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2233000663,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2093111171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083158205,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
2213052030,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2493279555,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2493144153,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0
2333143420,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0
2393104889,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2443208166,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
2493139052,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2143060768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083374889,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
2163354414,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
2183141921,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1
2263030048,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2333071151,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
2083007592,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
2083162741,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
2163300497,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1
2233263737,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023221466,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1
2173083065,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2393104374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2333129699,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0
2183024878,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
2393182154,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2213112954,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
2443164720,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2493172106,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
2083259117,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2083309092,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2183244240,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0
2493171843,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
2493325981,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1
2393222741,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0
2493075151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2083284961,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2233032191,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1
2233215899,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2093246484,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1
2443181756,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2283151924,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2493201246,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0
2163104647,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2493306552,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2333213185,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
2093375381,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
2193139538,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2283210050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183069839,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
2183197039,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
2443272484,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2233008249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333297605,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2233189791,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
2333008212,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2333363641,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2273327353,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
2233218758,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
2333122163,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
2183157941,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
2093061191,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
2093156019,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1
2093119547,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
2233370401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2183073011,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2443058229,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2443316350,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2183127022,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0
2183055374,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
2393118359,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2263298253,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
2083217546,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1
2333332524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2093196819,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
2053082651,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
2083211211,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2263216044,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
2333021600,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2233064220,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
2093287717,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2263174945,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
2153264439,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1
2393345819,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
2263068975,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
2263044791,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
2263327041,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2443059756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2013325714,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
2233157112,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1
2093117757,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
2163291951,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2163060828,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2163199176,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0
2443179093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2393310225,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2233097683,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2493093818,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
2263232635,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
2443319936,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
2273321827,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2083245710,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1
2393330765,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
2233318787,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
2443070822,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2263214653,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1
2093204404,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
2263153662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2233199605,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2493297855,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2293261323,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2493074988,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1
2493185496,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2083053683,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2443379947,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2393259017,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2233353205,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2443258945,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2273111822,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
2233368270,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
2493327142,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
2233033987,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
2163113565,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
2393144074,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2163252964,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2233117391,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
2233132381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2333095361,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
2333316863,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0
2443232008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2083250292,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
2493284800,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
2493070966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2263143446,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2443218552,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
2333375223,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0
2263044294,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
2443001375,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
2163209236,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2233378836,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2163198099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2093128821,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
2233220884,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
2093052141,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
2263372003,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1
2263306183,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1
2333369371,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
2163142719,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
2303205362,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
2083131978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333310415,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2333366607,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
2163088871,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2253107838,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2493295992,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
2323276664,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2493182845,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2443355801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
